0.7225214242935181	0.6905999779701233	0.4364478290081024	0.8307499885559082	
0.33910927176475525	0.8666999936103821	0.32848525047302246	0.8569999933242798	
0.2395269274711609	0.9071499705314636	0.32913365960121155	0.8577499985694885	
0.18396182358264923	0.9301499724388123	0.1634775698184967	0.940500020980835	
0.146547332406044	0.9449499845504761	0.11018671840429306	0.9614999890327454	
0.11714237183332443	0.95660001039505	0.09973182529211044	0.9652500152587891	
0.09503040462732315	0.9655500054359436	0.0899709090590477	0.9700000286102295	
0.07735424488782883	0.9725499749183655	0.07609432190656662	0.9729999899864197	
0.06374647468328476	0.9787499904632568	0.05757882073521614	0.9810000061988831	
0.05171007663011551	0.9811999797821045	0.046332232654094696	0.9850000143051147	
0.04245113953948021	0.986549973487854	0.04017460346221924	0.984749972820282	
0.03741111233830452	0.9867500066757202	0.14366374909877777	0.9452499747276306	
0.031070617958903313	0.990149974822998	0.024601876735687256	0.9917500019073486	
0.02637365460395813	0.9916999936103821	0.02351408638060093	0.9925000071525574	
0.0199908297508955	0.9934499859809875	0.2675184905529022	0.9269999861717224	
0.02007441408932209	0.9940999746322632	0.04621279612183571	0.984749972820282	
0.01666257716715336	0.9952499866485596	0.017636386677622795	0.9947500228881836	
0.017361164093017578	0.9955000281333923	0.017533406615257263	0.9934999942779541	
0.013708344660699368	0.9959999918937683	0.009423955343663692	0.996999979019165	
0.011296014301478863	0.9965999722480774	0.012866408564150333	0.9959999918937683	
0.00996743980795145	0.9970999956130981	0.03632230684161186	0.9894999861717224	
0.009240630082786083	0.9972500205039978	0.01210450753569603	0.9962499737739563	
0.00834105908870697	0.9972500205039978	0.0094600860029459	0.996999979019165	
0.006867605727165937	0.9975500106811523	0.009668179787695408	0.9965000152587891	
0.006010219920426607	0.99795001745224	0.015927506610751152	0.9937499761581421	
0.006541508715599775	0.9984999895095825	0.13220049440860748	0.9729999899864197	
0.004920906852930784	0.9983999729156494	0.005532007198780775	0.9984999895095825	
0.005068487487733364	0.9984999895095825	0.0068734195083379745	0.9975000023841858	
0.005337068345397711	0.9983500242233276	0.003283142577856779	0.9987499713897705	
0.004545609466731548	0.9984999895095825	0.007706583011895418	0.9972500205039978	
0.0040123481303453445	0.9991499781608582	0.003872963832691312	0.9982500076293945	
0.0030193848069757223	0.9992499947547913	0.0033653168939054012	0.9987499713897705	
0.0030692515429109335	0.9990500211715698	0.003580288030207157	0.9987499713897705	
0.003019726136699319	0.9993000030517578	0.009956558234989643	0.996999979019165	
0.0029054118786007166	0.9990000128746033	0.0037348424084484577	0.9992499947547913	
0.0038346664514392614	0.9986000061035156	0.0046539148315787315	0.9990000128746033	
0.0015653274022042751	0.9994500279426575	0.005600528791546822	0.9984999895095825	
0.002725426107645035	0.9991000294685364	0.007773154880851507	0.9982500076293945	
0.0010829655220732093	0.9997000098228455	0.00463089207187295	0.9990000128746033	
0.0033799235243350267	0.9988499879837036	0.004318847320973873	0.9984999895095825	
0.0010634431382641196	0.999750018119812	0.014159862883388996	0.9957500100135803	
0.0016756923869252205	0.9994999766349792	0.00509510887786746	0.9984999895095825	
0.0017288747476413846	0.9996500015258789	0.006909419782459736	0.9984999895095825	
0.002365171443670988	0.9994000196456909	0.005274645984172821	0.9980000257492065	
0.004885082598775625	0.9987000226974487	0.004668248351663351	0.9987499713897705	
0.0021785541903227568	0.9993500113487244	0.004997179843485355	0.9984999895095825	
0.003065557451918721	0.9992499947547913	0.004834415856748819	0.9987499713897705	
0.0005511181661859155	0.9998000264167786	0.005319138523191214	0.9990000128746033	
0.0018738840008154511	0.9994000196456909	0.010518111288547516	0.9980000257492065	
0.0018703497480601072	0.9995499849319458	0.0051844301633536816	0.9982500076293945	
